cow_id,view,file_path,file_name,frame_number_parsed
29,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/29/raw_data/top/depth.png,depth.png,
29,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/29/raw_data/top/rgb.png,rgb.png,
3,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/3/raw_data/left/cloud.ply,cloud.ply,
3,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/3/raw_data/left/depth.png,depth.png,
3,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/3/raw_data/left/rgb.png,rgb.png,
3,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/3/raw_data/right/cloud.ply,cloud.ply,
3,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/3/raw_data/right/depth.png,depth.png,
3,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/3/raw_data/right/rgb.png,rgb.png,
3,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/3/raw_data/top/cloud.ply,cloud.ply,
3,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/3/raw_data/top/depth.png,depth.png,
3,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/3/raw_data/top/rgb.png,rgb.png,
30,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/30/raw_data/left/cloud.ply,cloud.ply,
30,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/30/raw_data/left/depth.png,depth.png,
30,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/30/raw_data/left/rgb.png,rgb.png,
30,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/30/raw_data/right/cloud.ply,cloud.ply,
30,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/30/raw_data/right/depth.png,depth.png,
30,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/30/raw_data/right/rgb.png,rgb.png,
30,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/30/raw_data/top/cloud.ply,cloud.ply,
30,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/30/raw_data/top/depth.png,depth.png,
30,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/30/raw_data/top/rgb.png,rgb.png,
31,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/31/raw_data/left/cloud.ply,cloud.ply,
31,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/31/raw_data/left/depth.png,depth.png,
31,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/31/raw_data/left/rgb.png,rgb.png,
31,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/31/raw_data/right/cloud.ply,cloud.ply,
31,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/31/raw_data/right/depth.png,depth.png,
31,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/31/raw_data/right/rgb.png,rgb.png,
31,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/31/raw_data/top/cloud.ply,cloud.ply,
31,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/31/raw_data/top/depth.png,depth.png,
31,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/31/raw_data/top/rgb.png,rgb.png,
32,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/32/raw_data/left/cloud.ply,cloud.ply,
32,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/32/raw_data/left/depth.png,depth.png,
32,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/32/raw_data/left/rgb.png,rgb.png,
32,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/32/raw_data/right/cloud.ply,cloud.ply,
32,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/32/raw_data/right/depth.png,depth.png,
32,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/32/raw_data/right/rgb.png,rgb.png,
32,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/32/raw_data/top/cloud.ply,cloud.ply,
32,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/32/raw_data/top/depth.png,depth.png,
32,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/32/raw_data/top/rgb.png,rgb.png,
33,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/33/raw_data/left/cloud.ply,cloud.ply,
33,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/33/raw_data/left/depth.png,depth.png,
33,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/33/raw_data/left/rgb.png,rgb.png,
33,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/33/raw_data/right/cloud.ply,cloud.ply,
33,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/33/raw_data/right/depth.png,depth.png,
33,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/33/raw_data/right/rgb.png,rgb.png,
33,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/33/raw_data/top/cloud.ply,cloud.ply,
33,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/33/raw_data/top/depth.png,depth.png,
33,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/33/raw_data/top/rgb.png,rgb.png,
34,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/34/raw_data/left/cloud.ply,cloud.ply,
34,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/34/raw_data/left/depth.png,depth.png,
34,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/34/raw_data/left/rgb.png,rgb.png,
34,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/34/raw_data/right/cloud.ply,cloud.ply,
34,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/34/raw_data/right/depth.png,depth.png,
34,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/34/raw_data/right/rgb.png,rgb.png,
34,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/34/raw_data/top/cloud.ply,cloud.ply,
34,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/34/raw_data/top/depth.png,depth.png,
34,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/34/raw_data/top/rgb.png,rgb.png,
35,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/35/raw_data/left/cloud.ply,cloud.ply,
35,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/35/raw_data/left/depth.png,depth.png,
35,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/35/raw_data/left/rgb.png,rgb.png,
35,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/35/raw_data/right/cloud.ply,cloud.ply,
35,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/35/raw_data/right/depth.png,depth.png,
35,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/35/raw_data/right/rgb.png,rgb.png,
35,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/35/raw_data/top/cloud.ply,cloud.ply,
35,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/35/raw_data/top/depth.png,depth.png,
35,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/35/raw_data/top/rgb.png,rgb.png,
36,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/36/raw_data/left/cloud.ply,cloud.ply,
36,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/36/raw_data/left/depth.png,depth.png,
36,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/36/raw_data/left/rgb.png,rgb.png,
36,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/36/raw_data/right/cloud.ply,cloud.ply,
36,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/36/raw_data/right/depth.png,depth.png,
36,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/36/raw_data/right/rgb.png,rgb.png,
36,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/36/raw_data/top/cloud.ply,cloud.ply,
36,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/36/raw_data/top/depth.png,depth.png,
36,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/36/raw_data/top/rgb.png,rgb.png,
37,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/37/raw_data/left/cloud.ply,cloud.ply,
37,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/37/raw_data/left/depth.png,depth.png,
37,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/37/raw_data/left/rgb.png,rgb.png,
37,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/37/raw_data/right/cloud.ply,cloud.ply,
37,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/37/raw_data/right/depth.png,depth.png,
37,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/37/raw_data/right/rgb.png,rgb.png,
37,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/37/raw_data/top/cloud.ply,cloud.ply,
37,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/37/raw_data/top/depth.png,depth.png,
37,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/37/raw_data/top/rgb.png,rgb.png,
38,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/38/raw_data/left/cloud.ply,cloud.ply,
38,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/38/raw_data/left/depth.png,depth.png,
38,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/38/raw_data/left/rgb.png,rgb.png,
38,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/38/raw_data/right/cloud.ply,cloud.ply,
38,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/38/raw_data/right/depth.png,depth.png,
38,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/38/raw_data/right/rgb.png,rgb.png,
38,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/38/raw_data/top/cloud.ply,cloud.ply,
38,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/38/raw_data/top/depth.png,depth.png,
38,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/38/raw_data/top/rgb.png,rgb.png,
39,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/39/raw_data/left/cloud.ply,cloud.ply,
39,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/39/raw_data/left/depth.png,depth.png,
39,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/39/raw_data/left/rgb.png,rgb.png,
39,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/39/raw_data/right/cloud.ply,cloud.ply,
39,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/39/raw_data/right/depth.png,depth.png,
39,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/39/raw_data/right/rgb.png,rgb.png,
39,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/39/raw_data/top/cloud.ply,cloud.ply,
39,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/39/raw_data/top/depth.png,depth.png,
39,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/39/raw_data/top/rgb.png,rgb.png,
4,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/4/raw_data/left/cloud.ply,cloud.ply,
4,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/4/raw_data/left/depth.png,depth.png,
4,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/4/raw_data/left/rgb.png,rgb.png,
4,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/4/raw_data/right/cloud.ply,cloud.ply,
4,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/4/raw_data/right/depth.png,depth.png,
4,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/4/raw_data/right/rgb.png,rgb.png,
4,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/4/raw_data/top/cloud.ply,cloud.ply,
4,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/4/raw_data/top/depth.png,depth.png,
4,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/4/raw_data/top/rgb.png,rgb.png,
40,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/40/raw_data/left/cloud.ply,cloud.ply,
40,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/40/raw_data/left/depth.png,depth.png,
40,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/40/raw_data/left/rgb.png,rgb.png,
40,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/40/raw_data/right/cloud.ply,cloud.ply,
40,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/40/raw_data/right/depth.png,depth.png,
40,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/40/raw_data/right/rgb.png,rgb.png,
40,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/40/raw_data/top/cloud.ply,cloud.ply,
40,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/40/raw_data/top/depth.png,depth.png,
40,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/40/raw_data/top/rgb.png,rgb.png,
41,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/41/raw_data/left/cloud.ply,cloud.ply,
41,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/41/raw_data/left/depth.png,depth.png,
41,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/41/raw_data/left/rgb.png,rgb.png,
41,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/41/raw_data/right/cloud.ply,cloud.ply,
41,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/41/raw_data/right/depth.png,depth.png,
41,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/41/raw_data/right/rgb.png,rgb.png,
41,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/41/raw_data/top/cloud.ply,cloud.ply,
41,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/41/raw_data/top/depth.png,depth.png,
41,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/41/raw_data/top/rgb.png,rgb.png,
42,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/42/raw_data/left/cloud.ply,cloud.ply,
42,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/42/raw_data/left/depth.png,depth.png,
42,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/42/raw_data/left/rgb.png,rgb.png,
42,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/42/raw_data/right/cloud.ply,cloud.ply,
42,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/42/raw_data/right/depth.png,depth.png,
42,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/42/raw_data/right/rgb.png,rgb.png,
42,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/42/raw_data/top/cloud.ply,cloud.ply,
42,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/42/raw_data/top/depth.png,depth.png,
42,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/42/raw_data/top/rgb.png,rgb.png,
43,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/43/raw_data/left/cloud.ply,cloud.ply,
43,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/43/raw_data/left/depth.png,depth.png,
43,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/43/raw_data/left/rgb.png,rgb.png,
43,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/43/raw_data/right/cloud.ply,cloud.ply,
43,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/43/raw_data/right/depth.png,depth.png,
43,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/43/raw_data/right/rgb.png,rgb.png,
43,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/43/raw_data/top/cloud.ply,cloud.ply,
43,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/43/raw_data/top/depth.png,depth.png,
43,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/43/raw_data/top/rgb.png,rgb.png,
44,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/44/raw_data/left/cloud.ply,cloud.ply,
44,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/44/raw_data/left/depth.png,depth.png,
44,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/44/raw_data/left/rgb.png,rgb.png,
44,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/44/raw_data/right/cloud.ply,cloud.ply,
44,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/44/raw_data/right/depth.png,depth.png,
44,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/44/raw_data/right/rgb.png,rgb.png,
44,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/44/raw_data/top/cloud.ply,cloud.ply,
44,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/44/raw_data/top/depth.png,depth.png,
44,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/44/raw_data/top/rgb.png,rgb.png,
45,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/45/raw_data/left/cloud.ply,cloud.ply,
45,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/45/raw_data/left/depth.png,depth.png,
45,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/45/raw_data/left/rgb.png,rgb.png,
45,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/45/raw_data/right/cloud.ply,cloud.ply,
45,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/45/raw_data/right/depth.png,depth.png,
45,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/45/raw_data/right/rgb.png,rgb.png,
45,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/45/raw_data/top/cloud.ply,cloud.ply,
45,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/45/raw_data/top/depth.png,depth.png,
45,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/45/raw_data/top/rgb.png,rgb.png,
46,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/46/raw_data/left/cloud.ply,cloud.ply,
46,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/46/raw_data/left/depth.png,depth.png,
46,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/46/raw_data/left/rgb.png,rgb.png,
46,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/46/raw_data/right/cloud.ply,cloud.ply,
46,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/46/raw_data/right/depth.png,depth.png,
46,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/46/raw_data/right/rgb.png,rgb.png,
46,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/46/raw_data/top/cloud.ply,cloud.ply,
46,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/46/raw_data/top/depth.png,depth.png,
46,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/46/raw_data/top/rgb.png,rgb.png,
47,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/47/raw_data/left/cloud.ply,cloud.ply,
47,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/47/raw_data/left/depth.png,depth.png,
47,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/47/raw_data/left/rgb.png,rgb.png,
47,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/47/raw_data/right/cloud.ply,cloud.ply,
47,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/47/raw_data/right/depth.png,depth.png,
47,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/47/raw_data/right/rgb.png,rgb.png,
47,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/47/raw_data/top/cloud.ply,cloud.ply,
47,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/47/raw_data/top/depth.png,depth.png,
47,top,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/47/raw_data/top/rgb.png,rgb.png,
48,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/48/raw_data/left/cloud.ply,cloud.ply,
48,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/48/raw_data/left/depth.png,depth.png,
48,left,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/48/raw_data/left/rgb.png,rgb.png,
48,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/48/raw_data/right/cloud.ply,cloud.ply,
48,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/48/raw_data/right/depth.png,depth.png,
48,right,/Users/oreo/Desktop/My Folder/UC Berkeley/Projects/coWeight/data/raw/CowDatabase2/48/raw_data/right/rgb.png,rgb.png,
